# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_desk2.bag'
# timestamp tx ty tz qx qy qz qw
1305031529.7421 1.0645 0.0324 1.3057 0.8593 0.3933 -0.1610 -0.2845
1305031529.7521 1.0605 0.0299 1.3056 0.8618 0.3909 -0.1574 -0.2824
1305031529.7621 1.0562 0.0278 1.3053 0.8634 0.3867 -0.1558 -0.2841
1305031529.7721 1.0519 0.0257 1.3054 0.8653 0.3833 -0.1532 -0.2845
1305031529.7821 1.0481 0.0237 1.3059 0.8670 0.3812 -0.1486 -0.2844
1305031529.7921 1.0435 0.0218 1.3057 0.8674 0.3772 -0.1476 -0.2890
1305031529.8021 1.0390 0.0200 1.3061 0.8678 0.3746 -0.1448 -0.2926
1305031529.8122 1.0347 0.0182 1.3067 0.8683 0.3721 -0.1418 -0.2957
1305031529.8221 1.0299 0.0164 1.3070 0.8691 0.3687 -0.1400 -0.2985
1305031529.8321 1.0253 0.0144 1.3073 0.8704 0.3656 -0.1376 -0.2997
1305031529.8422 1.0205 0.0123 1.3077 0.8720 0.3619 -0.1364 -0.3002
1305031529.8521 1.0158 0.0104 1.3084 0.8738 0.3587 -0.1342 -0.2998
1305031529.8621 1.0106 0.0084 1.3085 0.8750 0.3541 -0.1348 -0.3012
1305031529.8721 1.0056 0.0061 1.3092 0.8768 0.3496 -0.1342 -0.3015
1305031529.8821 1.0003 0.0041 1.3099 0.8778 0.3459 -0.1346 -0.3029
1305031529.8921 0.9950 0.0018 1.3106 0.8787 0.3423 -0.1348 -0.3041
1305031529.9021 0.9893 -0.0005 1.3111 0.8796 0.3385 -0.1359 -0.3055
1305031529.9122 0.9838 -0.0027 1.3119 0.8802 0.3347 -0.1370 -0.3073
1305031529.9221 0.9782 -0.0050 1.3127 0.8809 0.3310 -0.1382 -0.3088
1305031529.9321 0.9723 -0.0074 1.3134 0.8819 0.3276 -0.1385 -0.3095
1305031529.9423 0.9664 -0.0101 1.3143 0.8831 0.3236 -0.1383 -0.3102
1305031529.9521 0.9605 -0.0127 1.3152 0.8847 0.3207 -0.1375 -0.3092
1305031529.9621 0.9548 -0.0153 1.3162 0.8860 0.3174 -0.1368 -0.3090
1305031529.9721 0.9487 -0.0181 1.3172 0.8879 0.3138 -0.1360 -0.3078
1305031529.9821 0.9427 -0.0207 1.3184 0.8893 0.3100 -0.1355 -0.3076
1305031529.9921 0.9369 -0.0232 1.3197 0.8909 0.3058 -0.1358 -0.3071
1305031530.0021 0.9311 -0.0259 1.3213 0.8926 0.3015 -0.1357 -0.3065
1305031530.0122 0.9251 -0.0287 1.3230 0.8943 0.2970 -0.1364 -0.3057
1305031530.0221 0.9193 -0.0315 1.3249 0.8957 0.2932 -0.1369 -0.3049
1305031530.0321 0.9136 -0.0345 1.3271 0.8972 0.2893 -0.1378 -0.3039
1305031530.0421 0.9078 -0.0374 1.3294 0.8982 0.2858 -0.1387 -0.3039
1305031530.0521 0.9023 -0.0404 1.3319 0.8998 0.2825 -0.1386 -0.3023
1305031530.0635 0.8966 -0.0435 1.3344 0.9009 0.2795 -0.1395 -0.3013
1305031530.0721 0.8912 -0.0468 1.3372 0.9025 0.2763 -0.1397 -0.2994
1305031530.0821 0.8859 -0.0501 1.3403 0.9039 0.2730 -0.1401 -0.2979
1305031530.0921 0.8806 -0.0533 1.3433 0.9050 0.2690 -0.1411 -0.2977
1305031530.1021 0.8753 -0.0566 1.3467 0.9057 0.2650 -0.1423 -0.2988
1305031530.1121 0.8702 -0.0598 1.3504 0.9063 0.2617 -0.1441 -0.2991
1305031530.1221 0.8650 -0.0630 1.3540 0.9062 0.2583 -0.1456 -0.3014
1305031530.1321 0.8599 -0.0662 1.3579 0.9065 0.2558 -0.1466 -0.3022
1305031530.1421 0.8549 -0.0694 1.3619 0.9068 0.2541 -0.1470 -0.3026
1305031530.1521 0.8497 -0.0727 1.3659 0.9071 0.2527 -0.1471 -0.3028
1305031530.1621 0.8448 -0.0759 1.3701 0.9073 0.2511 -0.1472 -0.3034
1305031530.1721 0.8401 -0.0790 1.3745 0.9079 0.2497 -0.1467 -0.3031
1305031530.1821 0.8351 -0.0824 1.3789 0.9080 0.2480 -0.1469 -0.3041
1305031530.1921 0.8301 -0.0854 1.3834 0.9074 0.2464 -0.1479 -0.3066
1305031530.2021 0.8254 -0.0887 1.3883 0.9072 0.2451 -0.1475 -0.3085
1305031530.2121 0.8207 -0.0918 1.3931 0.9064 0.2442 -0.1474 -0.3116
1305031530.2221 0.8161 -0.0950 1.3980 0.9059 0.2432 -0.1469 -0.3141
1305031530.2321 0.8113 -0.0982 1.4028 0.9051 0.2423 -0.1464 -0.3173
1305031530.2421 0.8068 -0.1013 1.4078 0.9047 0.2421 -0.1449 -0.3193
1305031530.2521 0.8023 -0.1045 1.4125 0.9041 0.2420 -0.1436 -0.3216
1305031530.2621 0.7978 -0.1077 1.4174 0.9039 0.2413 -0.1421 -0.3233
1305031530.2721 0.7934 -0.1110 1.4224 0.9035 0.2412 -0.1406 -0.3252
1305031530.2821 0.7889 -0.1142 1.4273 0.9034 0.2410 -0.1393 -0.3262
1305031530.2922 0.7845 -0.1175 1.4321 0.9033 0.2402 -0.1376 -0.3277
1305031530.3021 0.7802 -0.1205 1.4370 0.9030 0.2389 -0.1365 -0.3301
1305031530.3121 0.7759 -0.1236 1.4419 0.9029 0.2375 -0.1349 -0.3319
1305031530.3221 0.7715 -0.1268 1.4466 0.9027 0.2363 -0.1335 -0.3338
1305031530.3321 0.7671 -0.1299 1.4515 0.9027 0.2357 -0.1313 -0.3351
1305031530.3422 0.7628 -0.1330 1.4560 0.9028 0.2349 -0.1290 -0.3364
1305031530.3521 0.7588 -0.1362 1.4607 0.9035 0.2350 -0.1257 -0.3356
1305031530.3621 0.7544 -0.1394 1.4651 0.9039 0.2339 -0.1237 -0.3361
1305031530.3721 0.7506 -0.1430 1.4696 0.9048 0.2337 -0.1209 -0.3349
1305031530.3821 0.7464 -0.1461 1.4741 0.9047 0.2331 -0.1194 -0.3360
1305031530.3921 0.7423 -0.1494 1.4787 0.9049 0.2318 -0.1178 -0.3370
1305031530.4021 0.7382 -0.1527 1.4834 0.9048 0.2309 -0.1166 -0.3382
1305031530.4121 0.7341 -0.1559 1.4881 0.9045 0.2300 -0.1148 -0.3402
1305031530.4222 0.7300 -0.1592 1.4929 0.9043 0.2289 -0.1134 -0.3419
1305031530.4321 0.7257 -0.1621 1.4973 0.9039 0.2268 -0.1109 -0.3453
1305031530.4421 0.7216 -0.1654 1.5023 0.9040 0.2261 -0.1088 -0.3460
1305031530.4521 0.7179 -0.1686 1.5072 0.9041 0.2250 -0.1072 -0.3471
1305031530.4621 0.7137 -0.1719 1.5119 0.9040 0.2235 -0.1061 -0.3487
1305031530.4721 0.7099 -0.1754 1.5169 0.9044 0.2220 -0.1045 -0.3491
1305031530.4822 0.7064 -0.1787 1.5219 0.9043 0.2203 -0.1034 -0.3506
1305031530.4924 0.7026 -0.1818 1.5270 0.9043 0.2183 -0.1020 -0.3525
1305031530.5021 0.6991 -0.1852 1.5321 0.9044 0.2166 -0.0997 -0.3538
1305031530.5121 0.6956 -0.1882 1.5374 0.9034 0.2144 -0.0975 -0.3584
1305031530.5221 0.6920 -0.1915 1.5428 0.9028 0.2128 -0.0956 -0.3613
1305031530.5321 0.6887 -0.1947 1.5483 0.9021 0.2108 -0.0923 -0.3651
1305031530.5421 0.6854 -0.1978 1.5540 0.9010 0.2085 -0.0887 -0.3699
1305031530.5521 0.6821 -0.2010 1.5598 0.8994 0.2059 -0.0848 -0.3760
1305031530.5621 0.6791 -0.2043 1.5658 0.8983 0.2042 -0.0817 -0.3805
1305031530.5721 0.6760 -0.2074 1.5716 0.8966 0.2015 -0.0783 -0.3864
1305031530.5821 0.6729 -0.2106 1.5775 0.8952 0.1981 -0.0747 -0.3922
1305031530.5921 0.6701 -0.2140 1.5834 0.8943 0.1948 -0.0707 -0.3967
1305031530.6021 0.6672 -0.2175 1.5892 0.8931 0.1913 -0.0665 -0.4016
1305031530.6121 0.6643 -0.2208 1.5949 0.8921 0.1876 -0.0617 -0.4063
1305031530.6221 0.6613 -0.2246 1.6005 0.8913 0.1831 -0.0570 -0.4109
1305031530.6323 0.6585 -0.2279 1.6060 0.8898 0.1795 -0.0518 -0.4163
1305031530.6421 0.6556 -0.2316 1.6115 0.8889 0.1759 -0.0458 -0.4204
1305031530.6521 0.6531 -0.2355 1.6171 0.8882 0.1718 -0.0395 -0.4244
1305031530.6621 0.6500 -0.2393 1.6222 0.8866 0.1671 -0.0333 -0.4301
1305031530.6722 0.6472 -0.2436 1.6277 0.8852 0.1621 -0.0275 -0.4352
1305031530.6822 0.6443 -0.2476 1.6327 0.8827 0.1569 -0.0222 -0.4424
1305031530.6921 0.6414 -0.2519 1.6379 0.8807 0.1513 -0.0169 -0.4486
1305031530.7021 0.6385 -0.2563 1.6428 0.8786 0.1453 -0.0114 -0.4548
1305031530.7121 0.6354 -0.2608 1.6476 0.8770 0.1393 -0.0055 -0.4599
1305031530.7221 0.6324 -0.2652 1.6520 0.8754 0.1334 0.0006 -0.4646
1305031530.7322 0.6292 -0.2700 1.6563 0.8748 0.1280 0.0066 -0.4672
1305031530.7421 0.6260 -0.2744 1.6604 0.8736 0.1215 0.0135 -0.4710
1305031530.7521 0.6225 -0.2786 1.6642 0.8719 0.1143 0.0195 -0.4759
1305031530.7621 0.6192 -0.2835 1.6683 0.8710 0.1088 0.0248 -0.4784
1305031530.7721 0.6156 -0.2883 1.6720 0.8700 0.1022 0.0301 -0.4814
1305031530.7821 0.6119 -0.2927 1.6755 0.8675 0.0962 0.0346 -0.4868
1305031530.7921 0.6082 -0.2975 1.6788 0.8668 0.0901 0.0394 -0.4889
1305031530.8021 0.6043 -0.3023 1.6818 0.8662 0.0842 0.0440 -0.4907
1305031530.8121 0.6001 -0.3069 1.6845 0.8661 0.0784 0.0482 -0.4914
1305031530.8221 0.5959 -0.3114 1.6870 0.8663 0.0727 0.0518 -0.4916
1305031530.8321 0.5917 -0.3158 1.6892 0.8663 0.0675 0.0555 -0.4919
1305031530.8421 0.5870 -0.3201 1.6912 0.8668 0.0628 0.0582 -0.4912
1305031530.8521 0.5822 -0.3245 1.6929 0.8681 0.0585 0.0604 -0.4892
1305031530.8621 0.5771 -0.3289 1.6945 0.8695 0.0543 0.0622 -0.4870
1305031530.8721 0.5719 -0.3328 1.6958 0.8698 0.0507 0.0631 -0.4868
1305031530.8821 0.5664 -0.3369 1.6970 0.8701 0.0474 0.0631 -0.4865
1305031530.8921 0.5606 -0.3407 1.6980 0.8697 0.0452 0.0631 -0.4874
1305031530.9021 0.5548 -0.3441 1.6988 0.8685 0.0438 0.0630 -0.4897
1305031530.9121 0.5486 -0.3474 1.6994 0.8674 0.0429 0.0614 -0.4919
1305031530.9221 0.5424 -0.3504 1.6995 0.8666 0.0428 0.0605 -0.4934
1305031530.9321 0.5359 -0.3534 1.6994 0.8661 0.0437 0.0585 -0.4945
1305031530.9421 0.5290 -0.3562 1.6990 0.8668 0.0445 0.0556 -0.4936
1305031530.9521 0.5222 -0.3589 1.6981 0.8674 0.0456 0.0535 -0.4927
1305031530.9621 0.5151 -0.3610 1.6970 0.8674 0.0477 0.0508 -0.4928
1305031530.9742 0.5080 -0.3634 1.6957 0.8682 0.0497 0.0473 -0.4914
1305031530.9821 0.5008 -0.3654 1.6942 0.8688 0.0518 0.0436 -0.4906
1305031530.9922 0.4935 -0.3673 1.6925 0.8695 0.0539 0.0395 -0.4894
1305031531.0021 0.4861 -0.3691 1.6906 0.8708 0.0556 0.0345 -0.4872
1305031531.0121 0.4786 -0.3706 1.6883 0.8720 0.0571 0.0298 -0.4853
1305031531.0221 0.4711 -0.3721 1.6859 0.8735 0.0585 0.0249 -0.4826
1305031531.0320 0.4634 -0.3733 1.6834 0.8752 0.0601 0.0205 -0.4796
1305031531.0421 0.4557 -0.3746 1.6807 0.8766 0.0616 0.0159 -0.4771
1305031531.0521 0.4479 -0.3758 1.6778 0.8784 0.0637 0.0119 -0.4736
1305031531.0621 0.4399 -0.3767 1.6748 0.8802 0.0657 0.0071 -0.4699
1305031531.0721 0.4319 -0.3776 1.6714 0.8823 0.0681 0.0025 -0.4658
1305031531.0821 0.4237 -0.3786 1.6681 0.8850 0.0707 -0.0024 -0.4602
1305031531.0921 0.4156 -0.3794 1.6647 0.8869 0.0730 -0.0078 -0.4561
1305031531.1021 0.4074 -0.3799 1.6611 0.8878 0.0746 -0.0130 -0.4539
1305031531.1121 0.3992 -0.3804 1.6577 0.8891 0.0760 -0.0180 -0.4510
1305031531.1221 0.3910 -0.3812 1.6543 0.8904 0.0781 -0.0241 -0.4479
1305031531.1321 0.3828 -0.3820 1.6508 0.8915 0.0796 -0.0295 -0.4450
1305031531.1421 0.3745 -0.3826 1.6474 0.8923 0.0813 -0.0349 -0.4426
1305031531.1521 0.3660 -0.3826 1.6436 0.8923 0.0827 -0.0395 -0.4421
1305031531.1621 0.3575 -0.3828 1.6397 0.8927 0.0843 -0.0444 -0.4404
1305031531.1721 0.3490 -0.3829 1.6359 0.8932 0.0860 -0.0489 -0.4386
1305031531.1821 0.3400 -0.3832 1.6321 0.8942 0.0879 -0.0540 -0.4357
1305031531.1921 0.3315 -0.3832 1.6280 0.8953 0.0896 -0.0583 -0.4324
1305031531.2021 0.3226 -0.3833 1.6240 0.8963 0.0911 -0.0635 -0.4294
1305031531.2121 0.3140 -0.3833 1.6199 0.8972 0.0930 -0.0682 -0.4262
1305031531.2221 0.3051 -0.3833 1.6160 0.8983 0.0948 -0.0733 -0.4227
1305031531.2321 0.2963 -0.3830 1.6120 0.8982 0.0963 -0.0786 -0.4217
1305031531.2421 0.2877 -0.3830 1.6082 0.8992 0.0983 -0.0832 -0.4182
1305031531.2521 0.2791 -0.3825 1.6043 0.8990 0.0995 -0.0879 -0.4174
1305031531.2621 0.2705 -0.3820 1.6006 0.8985 0.1004 -0.0922 -0.4173
1305031531.2721 0.2621 -0.3813 1.5969 0.8975 0.1012 -0.0962 -0.4183
1305031531.2821 0.2535 -0.3811 1.5932 0.8979 0.1022 -0.0992 -0.4165
1305031531.2921 0.2450 -0.3804 1.5896 0.8975 0.1027 -0.1024 -0.4166
1305031531.3021 0.2363 -0.3797 1.5859 0.8968 0.1030 -0.1054 -0.4172
1305031531.3121 0.2279 -0.3790 1.5822 0.8965 0.1032 -0.1080 -0.4171
1305031531.3221 0.2194 -0.3783 1.5787 0.8963 0.1038 -0.1100 -0.4169
1305031531.3321 0.2112 -0.3775 1.5751 0.8965 0.1047 -0.1111 -0.4159
1305031531.3421 0.2030 -0.3764 1.5716 0.8963 0.1053 -0.1118 -0.4160
1305031531.3521 0.1948 -0.3754 1.5683 0.8965 0.1054 -0.1115 -0.4156
1305031531.3621 0.1869 -0.3745 1.5650 0.8968 0.1046 -0.1110 -0.4154
1305031531.3722 0.1790 -0.3732 1.5615 0.8962 0.1038 -0.1101 -0.4170
1305031531.3821 0.1713 -0.3718 1.5584 0.8958 0.1025 -0.1093 -0.4184
1305031531.3921 0.1636 -0.3704 1.5553 0.8954 0.1007 -0.1078 -0.4201
1305031531.4021 0.1561 -0.3688 1.5521 0.8953 0.0993 -0.1062 -0.4210
1305031531.4121 0.1485 -0.3670 1.5489 0.8949 0.0971 -0.1041 -0.4230
1305031531.4221 0.1414 -0.3655 1.5459 0.8958 0.0957 -0.1016 -0.4220
1305031531.4321 0.1340 -0.3636 1.5431 0.8963 0.0937 -0.0987 -0.4220
1305031531.4421 0.1265 -0.3619 1.5401 0.8965 0.0914 -0.0964 -0.4227
1305031531.4521 0.1193 -0.3600 1.5375 0.8969 0.0890 -0.0946 -0.4228
1305031531.4621 0.1120 -0.3580 1.5349 0.8965 0.0866 -0.0930 -0.4244
1305031531.4721 0.1047 -0.3559 1.5326 0.8958 0.0842 -0.0917 -0.4266
1305031531.4821 0.0973 -0.3539 1.5304 0.8955 0.0823 -0.0903 -0.4279
1305031531.4922 0.0901 -0.3516 1.5278 0.8950 0.0802 -0.0883 -0.4298
1305031531.5021 0.0828 -0.3492 1.5257 0.8954 0.0788 -0.0865 -0.4296
1305031531.5121 0.0756 -0.3470 1.5235 0.8957 0.0774 -0.0856 -0.4294
1305031531.5221 0.0685 -0.3446 1.5214 0.8963 0.0760 -0.0846 -0.4286
1305031531.5321 0.0612 -0.3422 1.5195 0.8964 0.0742 -0.0841 -0.4288
1305031531.5421 0.0542 -0.3398 1.5177 0.8963 0.0722 -0.0840 -0.4294
1305031531.5521 0.0471 -0.3374 1.5158 0.8963 0.0694 -0.0841 -0.4297
1305031531.5621 0.0400 -0.3350 1.5142 0.8962 0.0667 -0.0843 -0.4303
1305031531.5721 0.0328 -0.3328 1.5125 0.8961 0.0639 -0.0842 -0.4312
1305031531.5821 0.0257 -0.3307 1.5111 0.8964 0.0617 -0.0834 -0.4310
1305031531.5921 0.0185 -0.3287 1.5093 0.8962 0.0596 -0.0826 -0.4317
1305031531.6021 0.0115 -0.3269 1.5077 0.8967 0.0581 -0.0812 -0.4313
1305031531.6121 0.0044 -0.3251 1.5060 0.8970 0.0566 -0.0794 -0.4312
1305031531.6221 -0.0026 -0.3233 1.5045 0.8974 0.0548 -0.0778 -0.4308
1305031531.6321 -0.0096 -0.3219 1.5031 0.8981 0.0531 -0.0761 -0.4299
1305031531.6421 -0.0167 -0.3202 1.5017 0.8977 0.0508 -0.0749 -0.4312
1305031531.6521 -0.0235 -0.3184 1.5002 0.8972 0.0486 -0.0734 -0.4327
1305031531.6621 -0.0305 -0.3169 1.4990 0.8972 0.0468 -0.0722 -0.4332
1305031531.6721 -0.0377 -0.3154 1.4979 0.8966 0.0453 -0.0712 -0.4348
1305031531.6821 -0.0450 -0.3137 1.4964 0.8959 0.0440 -0.0705 -0.4364
1305031531.6925 -0.0522 -0.3124 1.4951 0.8962 0.0437 -0.0695 -0.4360
1305031531.7021 -0.0594 -0.3113 1.4938 0.8964 0.0432 -0.0684 -0.4358
1305031531.7121 -0.0664 -0.3098 1.4926 0.8962 0.0430 -0.0674 -0.4364
1305031531.7221 -0.0737 -0.3086 1.4913 0.8963 0.0429 -0.0657 -0.4365
1305031531.7321 -0.0810 -0.3073 1.4900 0.8961 0.0426 -0.0642 -0.4372
1305031531.7421 -0.0882 -0.3062 1.4889 0.8957 0.0423 -0.0624 -0.4382
1305031531.7521 -0.0952 -0.3051 1.4878 0.8949 0.0417 -0.0606 -0.4401
1305031531.7621 -0.1020 -0.3041 1.4867 0.8946 0.0415 -0.0585 -0.4411
1305031531.7721 -0.1091 -0.3032 1.4854 0.8948 0.0409 -0.0569 -0.4410
1305031531.7821 -0.1159 -0.3021 1.4842 0.8942 0.0406 -0.0556 -0.4423
1305031531.7923 -0.1229 -0.3011 1.4828 0.8934 0.0401 -0.0547 -0.4441
1305031531.8021 -0.1300 -0.3001 1.4815 0.8927 0.0390 -0.0543 -0.4456
1305031531.8121 -0.1366 -0.2993 1.4803 0.8925 0.0395 -0.0534 -0.4460
1305031531.8221 -0.1434 -0.2984 1.4788 0.8926 0.0391 -0.0528 -0.4460
1305031531.8321 -0.1502 -0.2976 1.4772 0.8929 0.0386 -0.0522 -0.4456
1305031531.8421 -0.1569 -0.2970 1.4755 0.8942 0.0384 -0.0516 -0.4430
1305031531.8521 -0.1637 -0.2963 1.4739 0.8960 0.0380 -0.0510 -0.4394
1305031531.8621 -0.1703 -0.2959 1.4719 0.8978 0.0372 -0.0500 -0.4360
1305031531.8721 -0.1768 -0.2953 1.4701 0.8993 0.0370 -0.0487 -0.4330
1305031531.8821 -0.1834 -0.2945 1.4682 0.9002 0.0362 -0.0478 -0.4314
1305031531.8925 -0.1896 -0.2939 1.4663 0.9014 0.0354 -0.0466 -0.4290
1305031531.9021 -0.1959 -0.2935 1.4644 0.9025 0.0344 -0.0455 -0.4268
1305031531.9121 -0.2021 -0.2925 1.4623 0.9031 0.0329 -0.0445 -0.4258
1305031531.9221 -0.2080 -0.2920 1.4602 0.9045 0.0311 -0.0424 -0.4232
1305031531.9321 -0.2140 -0.2917 1.4583 0.9066 0.0297 -0.0411 -0.4189
1305031531.9421 -0.2198 -0.2907 1.4559 0.9078 0.0281 -0.0386 -0.4166
1305031531.9521 -0.2257 -0.2905 1.4536 0.9094 0.0253 -0.0364 -0.4137
1305031531.9621 -0.2314 -0.2899 1.4512 0.9105 0.0240 -0.0347 -0.4114
1305031531.9720 -0.2371 -0.2894 1.4489 0.9117 0.0222 -0.0332 -0.4090
1305031531.9821 -0.2428 -0.2888 1.4464 0.9126 0.0199 -0.0312 -0.4072
1305031531.9920 -0.2483 -0.2882 1.4436 0.9134 0.0173 -0.0298 -0.4056
1305031532.0021 -0.2538 -0.2875 1.4410 0.9147 0.0145 -0.0282 -0.4029
1305031532.0121 -0.2594 -0.2870 1.4382 0.9164 0.0111 -0.0269 -0.3992
1305031532.0220 -0.2648 -0.2862 1.4351 0.9175 0.0074 -0.0249 -0.3968
1305031532.0321 -0.2702 -0.2858 1.4322 0.9197 0.0037 -0.0240 -0.3919
1305031532.0421 -0.2758 -0.2854 1.4292 0.9220 0.0000 -0.0229 -0.3865
1305031532.0521 -0.2813 -0.2846 1.4259 0.9234 -0.0036 -0.0215 -0.3833
1305031532.0621 -0.2869 -0.2840 1.4228 0.9254 -0.0076 -0.0204 -0.3783
1305031532.0721 -0.2923 -0.2829 1.4194 0.9268 -0.0119 -0.0189 -0.3748
1305031532.0821 -0.2978 -0.2823 1.4161 0.9287 -0.0169 -0.0179 -0.3700
1305031532.0921 -0.3032 -0.2817 1.4129 0.9308 -0.0218 -0.0171 -0.3645
1305031532.1021 -0.3087 -0.2811 1.4095 0.9325 -0.0270 -0.0165 -0.3598
1305031532.1121 -0.3142 -0.2804 1.4061 0.9340 -0.0326 -0.0163 -0.3555
1305031532.1221 -0.3197 -0.2795 1.4028 0.9351 -0.0383 -0.0168 -0.3520
1305031532.1321 -0.3250 -0.2787 1.3995 0.9360 -0.0438 -0.0168 -0.3489
1305031532.1421 -0.3306 -0.2779 1.3964 0.9371 -0.0498 -0.0170 -0.3452
1305031532.1521 -0.3359 -0.2769 1.3926 0.9376 -0.0548 -0.0178 -0.3430
1305031532.1621 -0.3416 -0.2763 1.3893 0.9389 -0.0612 -0.0179 -0.3382
1305031532.1721 -0.3470 -0.2759 1.3859 0.9402 -0.0665 -0.0181 -0.3336
1305031532.1821 -0.3527 -0.2752 1.3826 0.9412 -0.0729 -0.0187 -0.3294
1305031532.1921 -0.3584 -0.2745 1.3791 0.9420 -0.0789 -0.0188 -0.3257
1305031532.2021 -0.3643 -0.2741 1.3760 0.9427 -0.0850 -0.0202 -0.3221
1305031532.2121 -0.3700 -0.2733 1.3727 0.9427 -0.0910 -0.0207 -0.3202
1305031532.2221 -0.3760 -0.2728 1.3696 0.9434 -0.0967 -0.0216 -0.3164
1305031532.2320 -0.3820 -0.2723 1.3664 0.9435 -0.1018 -0.0222 -0.3145
1305031532.2421 -0.3882 -0.2719 1.3635 0.9441 -0.1075 -0.0227 -0.3108
1305031532.2521 -0.3944 -0.2711 1.3604 0.9443 -0.1129 -0.0227 -0.3082
1305031532.2621 -0.4005 -0.2704 1.3575 0.9449 -0.1186 -0.0230 -0.3043
1305031532.2721 -0.4065 -0.2695 1.3546 0.9452 -0.1237 -0.0218 -0.3015
1305031532.2821 -0.4127 -0.2687 1.3520 0.9458 -0.1291 -0.0216 -0.2973
1305031532.2921 -0.4191 -0.2674 1.3492 0.9457 -0.1343 -0.0213 -0.2953
1305031532.3021 -0.4253 -0.2656 1.3464 0.9459 -0.1397 -0.0202 -0.2923
1305031532.3121 -0.4318 -0.2643 1.3440 0.9463 -0.1444 -0.0210 -0.2884
1305031532.3221 -0.4383 -0.2630 1.3418 0.9468 -0.1494 -0.0221 -0.2841
1305031532.3321 -0.4448 -0.2617 1.3398 0.9478 -0.1536 -0.0245 -0.2783
1305031532.3421 -0.4514 -0.2600 1.3378 0.9480 -0.1576 -0.0267 -0.2752
1305031532.3521 -0.4579 -0.2584 1.3359 0.9482 -0.1614 -0.0289 -0.2719
1305031532.3621 -0.4646 -0.2567 1.3344 0.9490 -0.1644 -0.0316 -0.2672
1305031532.3721 -0.4712 -0.2549 1.3327 0.9493 -0.1668 -0.0334 -0.2645
1305031532.3821 -0.4779 -0.2530 1.3315 0.9498 -0.1691 -0.0358 -0.2607
1305031532.3921 -0.4845 -0.2510 1.3305 0.9501 -0.1707 -0.0379 -0.2583
1305031532.4021 -0.4910 -0.2486 1.3296 0.9499 -0.1719 -0.0394 -0.2582
1305031532.4121 -0.4976 -0.2460 1.3290 0.9491 -0.1738 -0.0400 -0.2595
1305031532.4221 -0.5041 -0.2437 1.3288 0.9486 -0.1740 -0.0409 -0.2610
1305031532.4321 -0.5104 -0.2409 1.3286 0.9474 -0.1740 -0.0406 -0.2654
1305031532.4421 -0.5166 -0.2382 1.3287 0.9462 -0.1736 -0.0405 -0.2699
1305031532.4521 -0.5230 -0.2353 1.3287 0.9449 -0.1733 -0.0399 -0.2748
1305031532.4621 -0.5291 -0.2323 1.3289 0.9433 -0.1733 -0.0388 -0.2803
1305031532.4721 -0.5350 -0.2292 1.3290 0.9418 -0.1731 -0.0379 -0.2858
1305031532.4822 -0.5410 -0.2263 1.3292 0.9407 -0.1735 -0.0372 -0.2892
1305031532.4921 -0.5467 -0.2233 1.3294 0.9398 -0.1742 -0.0369 -0.2917
1305031532.5021 -0.5525 -0.2201 1.3296 0.9385 -0.1751 -0.0375 -0.2953
1305031532.5121 -0.5582 -0.2167 1.3297 0.9370 -0.1761 -0.0373 -0.2995
1305031532.5221 -0.5639 -0.2133 1.3297 0.9355 -0.1768 -0.0374 -0.3037
1305031532.5321 -0.5694 -0.2098 1.3300 0.9339 -0.1771 -0.0378 -0.3082
1305031532.5422 -0.5747 -0.2059 1.3301 0.9321 -0.1779 -0.0378 -0.3132
1305031532.5521 -0.5802 -0.2023 1.3302 0.9305 -0.1787 -0.0377 -0.3176
1305031532.5621 -0.5854 -0.1984 1.3304 0.9291 -0.1798 -0.0379 -0.3209
1305031532.5721 -0.5905 -0.1945 1.3305 0.9277 -0.1811 -0.0379 -0.3243
1305031532.5821 -0.5955 -0.1906 1.3303 0.9268 -0.1827 -0.0375 -0.3260
1305031532.5921 -0.6003 -0.1867 1.3303 0.9263 -0.1847 -0.0370 -0.3264
1305031532.6021 -0.6051 -0.1828 1.3301 0.9260 -0.1871 -0.0359 -0.3261
1305031532.6121 -0.6096 -0.1787 1.3297 0.9254 -0.1900 -0.0337 -0.3263
1305031532.6221 -0.6140 -0.1748 1.3295 0.9249 -0.1932 -0.0314 -0.3260
1305031532.6321 -0.6180 -0.1705 1.3293 0.9240 -0.1963 -0.0278 -0.3269
1305031532.6421 -0.6219 -0.1663 1.3290 0.9230 -0.2000 -0.0244 -0.3279
1305031532.6521 -0.6258 -0.1623 1.3288 0.9222 -0.2035 -0.0206 -0.3280
1305031532.6621 -0.6293 -0.1581 1.3284 0.9215 -0.2074 -0.0167 -0.3280
1305031532.6721 -0.6327 -0.1538 1.3279 0.9207 -0.2112 -0.0130 -0.3280
1305031532.6821 -0.6362 -0.1497 1.3275 0.9205 -0.2150 -0.0102 -0.3263
1305031532.6921 -0.6394 -0.1457 1.3270 0.9205 -0.2193 -0.0080 -0.3233
1305031532.7022 -0.6427 -0.1417 1.3264 0.9207 -0.2234 -0.0062 -0.3201
1305031532.7121 -0.6458 -0.1376 1.3257 0.9206 -0.2273 -0.0038 -0.3176
1305031532.7221 -0.6487 -0.1335 1.3252 0.9210 -0.2306 -0.0024 -0.3139
1305031532.7321 -0.6516 -0.1294 1.3244 0.9212 -0.2343 -0.0006 -0.3108
