# ground truth trajectory
# file: 'rgbd_dataset_freiburg2_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1311867250.3825 0.3001 -1.1103 1.2980 0.6345 -0.6201 0.3276 -0.3250
1311867250.3858 0.2999 -1.1103 1.2981 0.6343 -0.6202 0.3277 -0.3250
1311867250.3891 0.2997 -1.1104 1.2982 0.6342 -0.6202 0.3277 -0.3252
1311867250.3924 0.2994 -1.1104 1.2983 0.6341 -0.6203 0.3277 -0.3253
1311867250.3958 0.2992 -1.1105 1.2983 0.6335 -0.6197 0.3285 -0.3267
1311867250.3992 0.2990 -1.1103 1.2983 0.6329 -0.6201 0.3283 -0.3274
1311867250.4024 0.2987 -1.1106 1.2986 0.6334 -0.6200 0.3283 -0.3265
1311867250.4058 0.2984 -1.1107 1.2987 0.6334 -0.6201 0.3282 -0.3264
1311867250.4092 0.2980 -1.1107 1.2989 0.6336 -0.6206 0.3277 -0.3256
1311867250.4126 0.2977 -1.1107 1.2990 0.6335 -0.6207 0.3277 -0.3255
1311867250.4158 0.2974 -1.1108 1.2992 0.6335 -0.6210 0.3275 -0.3253
1311867250.4192 0.2972 -1.1108 1.2993 0.6334 -0.6209 0.3276 -0.3254
1311867250.4224 0.2970 -1.1109 1.2994 0.6334 -0.6210 0.3275 -0.3254
1311867250.4258 0.2968 -1.1109 1.2994 0.6334 -0.6211 0.3275 -0.3253
1311867250.4291 0.2965 -1.1110 1.2995 0.6335 -0.6211 0.3274 -0.3251
1311867250.4325 0.2962 -1.1110 1.2996 0.6335 -0.6212 0.3274 -0.3250
1311867250.4358 0.2960 -1.1110 1.2997 0.6335 -0.6212 0.3274 -0.3250
1311867250.4391 0.2963 -1.1109 1.2995 0.6333 -0.6205 0.3275 -0.3266
1311867250.4426 0.2956 -1.1111 1.2998 0.6336 -0.6212 0.3273 -0.3249
1311867250.4458 0.2958 -1.1110 1.2997 0.6333 -0.6206 0.3274 -0.3265
1311867250.4491 0.2952 -1.1112 1.3000 0.6337 -0.6211 0.3272 -0.3250
1311867250.4525 0.2950 -1.1112 1.3000 0.6338 -0.6210 0.3272 -0.3250
1311867250.4559 0.2949 -1.1113 1.3001 0.6338 -0.6209 0.3273 -0.3252
1311867250.4591 0.2946 -1.1113 1.3002 0.6338 -0.6208 0.3273 -0.3251
1311867250.4624 0.2945 -1.1114 1.3002 0.6338 -0.6208 0.3273 -0.3252
1311867250.4659 0.2942 -1.1114 1.3002 0.6337 -0.6208 0.3274 -0.3253
1311867250.4691 0.2941 -1.1114 1.3003 0.6337 -0.6209 0.3274 -0.3252
1311867250.4725 0.2938 -1.1115 1.3004 0.6338 -0.6209 0.3273 -0.3251
1311867250.4758 0.2936 -1.1115 1.3004 0.6337 -0.6209 0.3274 -0.3252
1311867250.4792 0.2934 -1.1116 1.3005 0.6335 -0.6210 0.3275 -0.3252
1311867250.4824 0.2932 -1.1116 1.3006 0.6335 -0.6211 0.3276 -0.3251
1311867250.4858 0.2930 -1.1117 1.3007 0.6333 -0.6211 0.3277 -0.3253
1311867250.4891 0.2928 -1.1117 1.3008 0.6332 -0.6210 0.3278 -0.3253
1311867250.4924 0.2926 -1.1118 1.3008 0.6332 -0.6211 0.3279 -0.3252
1311867250.4958 0.2923 -1.1118 1.3010 0.6332 -0.6212 0.3280 -0.3251
1311867250.4995 0.2921 -1.1118 1.3011 0.6331 -0.6212 0.3281 -0.3251
1311867250.5025 0.2919 -1.1119 1.3012 0.6331 -0.6212 0.3281 -0.3250
1311867250.5059 0.2916 -1.1119 1.3013 0.6331 -0.6213 0.3281 -0.3248
1311867250.5092 0.2913 -1.1120 1.3014 0.6331 -0.6214 0.3281 -0.3246
1311867250.5124 0.2911 -1.1120 1.3015 0.6331 -0.6214 0.3282 -0.3246
1311867250.5158 0.2908 -1.1121 1.3016 0.6330 -0.6215 0.3282 -0.3246
1311867250.5192 0.2906 -1.1121 1.3017 0.6330 -0.6214 0.3282 -0.3246
1311867250.5224 0.2903 -1.1122 1.3018 0.6331 -0.6214 0.3282 -0.3246
1311867250.5258 0.2898 -1.1121 1.3018 0.6328 -0.6220 0.3280 -0.3242
1311867250.5291 0.2898 -1.1122 1.3019 0.6331 -0.6212 0.3283 -0.3248
1311867250.5325 0.2896 -1.1123 1.3020 0.6331 -0.6212 0.3283 -0.3249
1311867250.5358 0.2894 -1.1124 1.3021 0.6331 -0.6211 0.3284 -0.3250
1311867250.5391 0.2892 -1.1124 1.3021 0.6331 -0.6210 0.3284 -0.3251
1311867250.5425 0.2890 -1.1125 1.3022 0.6331 -0.6209 0.3284 -0.3253
1311867250.5458 0.2888 -1.1125 1.3022 0.6331 -0.6208 0.3284 -0.3254
1311867250.5491 0.2887 -1.1125 1.3023 0.6331 -0.6208 0.3284 -0.3254
1311867250.5525 0.2885 -1.1126 1.3024 0.6331 -0.6208 0.3284 -0.3256
1311867250.5557 0.2883 -1.1126 1.3024 0.6329 -0.6208 0.3284 -0.3258
1311867250.5591 0.2881 -1.1127 1.3024 0.6329 -0.6208 0.3284 -0.3258
1311867250.5625 0.2880 -1.1127 1.3025 0.6328 -0.6209 0.3284 -0.3259
1311867250.5658 0.2877 -1.1127 1.3025 0.6328 -0.6210 0.3283 -0.3258
1311867250.5692 0.2875 -1.1128 1.3026 0.6327 -0.6210 0.3284 -0.3259
1311867250.5726 0.2873 -1.1128 1.3026 0.6328 -0.6211 0.3282 -0.3257
1311867250.5759 0.2871 -1.1129 1.3027 0.6327 -0.6213 0.3281 -0.3256
1311867250.5791 0.2868 -1.1129 1.3028 0.6328 -0.6214 0.3279 -0.3256
1311867250.5825 0.2866 -1.1130 1.3029 0.6328 -0.6214 0.3279 -0.3255
1311867250.5858 0.2863 -1.1130 1.3029 0.6328 -0.6216 0.3278 -0.3253
1311867250.5891 0.2860 -1.1131 1.3030 0.6328 -0.6217 0.3277 -0.3252
1311867250.5925 0.2858 -1.1131 1.3031 0.6327 -0.6218 0.3276 -0.3250
1311867250.5958 0.2855 -1.1131 1.3032 0.6327 -0.6220 0.3275 -0.3249
1311867250.5991 0.2852 -1.1132 1.3033 0.6326 -0.6221 0.3277 -0.3248
1311867250.6025 0.2849 -1.1132 1.3035 0.6326 -0.6221 0.3276 -0.3247
1311867250.6059 0.2846 -1.1133 1.3036 0.6326 -0.6222 0.3275 -0.3246
1311867250.6091 0.2844 -1.1133 1.3037 0.6325 -0.6222 0.3276 -0.3247
1311867250.6125 0.2842 -1.1133 1.3038 0.6325 -0.6221 0.3277 -0.3248
1311867250.6158 0.2840 -1.1134 1.3039 0.6325 -0.6221 0.3278 -0.3248
1311867250.6192 0.2838 -1.1134 1.3040 0.6324 -0.6220 0.3279 -0.3249
1311867250.6225 0.2836 -1.1134 1.3041 0.6324 -0.6218 0.3281 -0.3251
1311867250.6259 0.2834 -1.1135 1.3042 0.6324 -0.6217 0.3283 -0.3253
1311867250.6292 0.2833 -1.1135 1.3043 0.6323 -0.6214 0.3286 -0.3256
1311867250.6325 0.2830 -1.1136 1.3045 0.6323 -0.6212 0.3288 -0.3258
1311867250.6359 0.2829 -1.1136 1.3046 0.6322 -0.6210 0.3290 -0.3261
1311867250.6392 0.2827 -1.1136 1.3047 0.6321 -0.6209 0.3293 -0.3263
1311867250.6424 0.2825 -1.1137 1.3048 0.6320 -0.6208 0.3295 -0.3265
1311867250.6458 0.2823 -1.1137 1.3049 0.6320 -0.6208 0.3295 -0.3265
1311867250.6491 0.2821 -1.1138 1.3050 0.6320 -0.6208 0.3296 -0.3265
1311867250.6525 0.2819 -1.1138 1.3050 0.6318 -0.6208 0.3297 -0.3266
1311867250.6558 0.2817 -1.1139 1.3052 0.6317 -0.6208 0.3298 -0.3266
1311867250.6592 0.2815 -1.1139 1.3053 0.6317 -0.6209 0.3298 -0.3267
1311867250.6625 0.2813 -1.1140 1.3054 0.6317 -0.6210 0.3297 -0.3264
1311867250.6659 0.2810 -1.1140 1.3055 0.6318 -0.6211 0.3296 -0.3263
1311867250.6692 0.2807 -1.1141 1.3055 0.6318 -0.6212 0.3294 -0.3261
1311867250.6725 0.2805 -1.1142 1.3056 0.6318 -0.6215 0.3293 -0.3259
1311867250.6758 0.2802 -1.1142 1.3057 0.6318 -0.6217 0.3291 -0.3257
1311867250.6791 0.2799 -1.1143 1.3058 0.6319 -0.6218 0.3289 -0.3253
1311867250.6825 0.2797 -1.1143 1.3059 0.6319 -0.6220 0.3288 -0.3253
1311867250.6858 0.2794 -1.1144 1.3060 0.6319 -0.6221 0.3286 -0.3252
1311867250.6891 0.2792 -1.1144 1.3062 0.6319 -0.6222 0.3284 -0.3251
1311867250.6925 0.2789 -1.1144 1.3062 0.6319 -0.6222 0.3283 -0.3252
1311867250.6965 0.2787 -1.1144 1.3064 0.6320 -0.6223 0.3281 -0.3252
1311867250.6992 0.2785 -1.1144 1.3065 0.6320 -0.6222 0.3281 -0.3254
1311867250.7025 0.2783 -1.1145 1.3066 0.6320 -0.6221 0.3281 -0.3255
1311867250.7059 0.2781 -1.1145 1.3067 0.6320 -0.6221 0.3279 -0.3257
1311867250.7091 0.2779 -1.1145 1.3068 0.6320 -0.6220 0.3280 -0.3258
1311867250.7125 0.2777 -1.1145 1.3069 0.6320 -0.6218 0.3280 -0.3260
1311867250.7159 0.2775 -1.1146 1.3071 0.6321 -0.6217 0.3281 -0.3261
1311867250.7192 0.2773 -1.1146 1.3072 0.6322 -0.6215 0.3281 -0.3262
1311867250.7224 0.2771 -1.1147 1.3074 0.6321 -0.6214 0.3283 -0.3263
1311867250.7258 0.2769 -1.1147 1.3075 0.6320 -0.6213 0.3286 -0.3265
1311867250.7291 0.2768 -1.1147 1.3076 0.6320 -0.6211 0.3288 -0.3266
1311867250.7325 0.2766 -1.1148 1.3078 0.6319 -0.6211 0.3290 -0.3267
1311867250.7358 0.2765 -1.1148 1.3079 0.6318 -0.6210 0.3293 -0.3269
1311867250.7392 0.2763 -1.1148 1.3081 0.6316 -0.6210 0.3295 -0.3269
1311867250.7425 0.2762 -1.1149 1.3082 0.6315 -0.6209 0.3298 -0.3269
1311867250.7458 0.2761 -1.1149 1.3083 0.6313 -0.6209 0.3301 -0.3271
1311867250.7491 0.2759 -1.1149 1.3084 0.6312 -0.6208 0.3303 -0.3273
1311867250.7525 0.2758 -1.1149 1.3086 0.6311 -0.6208 0.3304 -0.3273
1311867250.7558 0.2757 -1.1149 1.3087 0.6311 -0.6207 0.3305 -0.3274
1311867250.7591 0.2755 -1.1149 1.3088 0.6310 -0.6208 0.3305 -0.3273
1311867250.7625 0.2753 -1.1150 1.3090 0.6310 -0.6208 0.3306 -0.3273
1311867250.7659 0.2751 -1.1150 1.3091 0.6309 -0.6209 0.3306 -0.3272
1311867250.7692 0.2749 -1.1150 1.3092 0.6310 -0.6211 0.3304 -0.3269
1311867250.7726 0.2747 -1.1151 1.3093 0.6311 -0.6211 0.3304 -0.3267
1311867250.7758 0.2745 -1.1151 1.3094 0.6311 -0.6213 0.3302 -0.3265
1311867250.7792 0.2743 -1.1151 1.3095 0.6312 -0.6214 0.3300 -0.3264
1311867250.7825 0.2740 -1.1152 1.3097 0.6313 -0.6217 0.3297 -0.3259
1311867250.7859 0.2739 -1.1152 1.3098 0.6314 -0.6217 0.3297 -0.3259
1311867250.7892 0.2737 -1.1153 1.3099 0.6315 -0.6217 0.3295 -0.3258
1311867250.7924 0.2736 -1.1153 1.3100 0.6315 -0.6217 0.3295 -0.3257
1311867250.7958 0.2734 -1.1153 1.3101 0.6316 -0.6219 0.3293 -0.3255
1311867250.7992 0.2732 -1.1153 1.3102 0.6315 -0.6219 0.3293 -0.3255
1311867250.8025 0.2731 -1.1153 1.3103 0.6316 -0.6219 0.3292 -0.3255
1311867250.8059 0.2729 -1.1153 1.3104 0.6316 -0.6219 0.3292 -0.3255
1311867250.8091 0.2728 -1.1153 1.3105 0.6316 -0.6219 0.3292 -0.3255
1311867250.8125 0.2726 -1.1153 1.3106 0.6316 -0.6219 0.3291 -0.3256
1311867250.8158 0.2724 -1.1154 1.3108 0.6317 -0.6219 0.3290 -0.3256
1311867250.8191 0.2723 -1.1154 1.3109 0.6317 -0.6219 0.3289 -0.3257
1311867250.8225 0.2721 -1.1154 1.3111 0.6318 -0.6218 0.3288 -0.3258
1311867250.8259 0.2719 -1.1154 1.3112 0.6318 -0.6216 0.3288 -0.3260
1311867250.8292 0.2717 -1.1154 1.3114 0.6318 -0.6216 0.3289 -0.3261
1311867250.8324 0.2716 -1.1154 1.3115 0.6318 -0.6214 0.3289 -0.3263
1311867250.8359 0.2715 -1.1154 1.3117 0.6319 -0.6212 0.3290 -0.3265
1311867250.8392 0.2713 -1.1155 1.3119 0.6318 -0.6211 0.3291 -0.3267
1311867250.8425 0.2712 -1.1154 1.3120 0.6319 -0.6209 0.3292 -0.3269
1311867250.8458 0.2711 -1.1155 1.3122 0.6319 -0.6207 0.3293 -0.3271
1311867250.8491 0.2710 -1.1155 1.3123 0.6318 -0.6206 0.3295 -0.3274
1311867250.8525 0.2708 -1.1155 1.3125 0.6317 -0.6205 0.3297 -0.3275
1311867250.8559 0.2707 -1.1155 1.3126 0.6317 -0.6204 0.3298 -0.3275
1311867250.8591 0.2706 -1.1155 1.3128 0.6317 -0.6203 0.3299 -0.3276
1311867250.8626 0.2705 -1.1155 1.3129 0.6316 -0.6203 0.3300 -0.3276
1311867250.8660 0.2704 -1.1155 1.3130 0.6314 -0.6200 0.3305 -0.3282
1311867250.8692 0.2703 -1.1154 1.3131 0.6312 -0.6200 0.3307 -0.3283
1311867250.8726 0.2702 -1.1154 1.3133 0.6312 -0.6200 0.3308 -0.3283
1311867250.8759 0.2700 -1.1155 1.3134 0.6313 -0.6199 0.3309 -0.3281
1311867250.8792 0.2699 -1.1155 1.3136 0.6313 -0.6199 0.3310 -0.3281
1311867250.8824 0.2701 -1.1155 1.3137 0.6306 -0.6201 0.3317 -0.3284
1311867250.8859 0.2696 -1.1155 1.3138 0.6312 -0.6201 0.3310 -0.3278
1311867250.8891 0.2695 -1.1154 1.3139 0.6309 -0.6202 0.3313 -0.3281
1311867250.8925 0.2696 -1.1154 1.3140 0.6304 -0.6203 0.3317 -0.3283
1311867250.8958 0.2692 -1.1155 1.3142 0.6310 -0.6202 0.3313 -0.3279
1311867250.8992 0.2690 -1.1155 1.3143 0.6310 -0.6202 0.3312 -0.3279
1311867250.9025 0.2689 -1.1155 1.3144 0.6308 -0.6203 0.3313 -0.3280
1311867250.9059 0.2687 -1.1154 1.3146 0.6308 -0.6203 0.3312 -0.3280
1311867250.9092 0.2686 -1.1153 1.3147 0.6306 -0.6204 0.3312 -0.3282
1311867250.9125 0.2683 -1.1154 1.3149 0.6307 -0.6205 0.3311 -0.3281
1311867250.9158 0.2681 -1.1154 1.3150 0.6307 -0.6205 0.3310 -0.3281
1311867250.9191 0.2680 -1.1154 1.3151 0.6307 -0.6205 0.3309 -0.3281
1311867250.9225 0.2677 -1.1154 1.3153 0.6308 -0.6206 0.3308 -0.3281
1311867250.9259 0.2675 -1.1154 1.3154 0.6307 -0.6206 0.3307 -0.3281
1311867250.9292 0.2674 -1.1153 1.3155 0.6306 -0.6206 0.3307 -0.3283
1311867250.9325 0.2672 -1.1152 1.3156 0.6307 -0.6205 0.3307 -0.3284
1311867250.9359 0.2670 -1.1153 1.3157 0.6308 -0.6204 0.3307 -0.3283
1311867250.9391 0.2668 -1.1153 1.3159 0.6309 -0.6204 0.3306 -0.3284
1311867250.9425 0.2667 -1.1153 1.3160 0.6309 -0.6203 0.3307 -0.3285
1311867250.9458 0.2665 -1.1152 1.3161 0.6308 -0.6202 0.3307 -0.3287
1311867250.9492 0.2663 -1.1152 1.3162 0.6309 -0.6202 0.3307 -0.3286
1311867250.9525 0.2662 -1.1152 1.3163 0.6309 -0.6201 0.3308 -0.3287
1311867250.9558 0.2660 -1.1152 1.3164 0.6309 -0.6201 0.3308 -0.3287
1311867250.9591 0.2658 -1.1153 1.3165 0.6310 -0.6200 0.3307 -0.3287
1311867250.9625 0.2659 -1.1151 1.3168 0.6303 -0.6203 0.3308 -0.3294
1311867250.9669 0.2658 -1.1152 1.3169 0.6303 -0.6203 0.3308 -0.3294
1311867250.9693 0.2656 -1.1152 1.3170 0.6303 -0.6203 0.3308 -0.3294
1311867250.9725 0.2655 -1.1151 1.3170 0.6302 -0.6203 0.3309 -0.3295
1311867250.9758 0.2649 -1.1154 1.3168 0.6318 -0.6195 0.3306 -0.3283
1311867250.9791 0.2654 -1.1151 1.3172 0.6301 -0.6202 0.3310 -0.3298
1311867250.9825 0.2649 -1.1152 1.3172 0.6311 -0.6199 0.3304 -0.3291
1311867250.9858 0.2648 -1.1152 1.3172 0.6310 -0.6199 0.3305 -0.3292
1311867250.9892 0.2646 -1.1152 1.3173 0.6310 -0.6200 0.3305 -0.3292
1311867250.9924 0.2645 -1.1152 1.3174 0.6309 -0.6200 0.3305 -0.3292
1311867250.9959 0.2642 -1.1154 1.3173 0.6316 -0.6196 0.3306 -0.3286
1311867250.9992 0.2643 -1.1152 1.3176 0.6308 -0.6201 0.3305 -0.3292
1311867251.0025 0.2641 -1.1152 1.3177 0.6307 -0.6202 0.3305 -0.3290
1311867251.0058 0.2639 -1.1152 1.3178 0.6307 -0.6203 0.3305 -0.3290
1311867251.0091 0.2637 -1.1152 1.3179 0.6306 -0.6204 0.3305 -0.3290
1311867251.0125 0.2636 -1.1152 1.3180 0.6305 -0.6205 0.3305 -0.3290
1311867251.0158 0.2634 -1.1152 1.3181 0.6305 -0.6205 0.3305 -0.3289
1311867251.0192 0.2632 -1.1152 1.3182 0.6305 -0.6206 0.3305 -0.3288
1311867251.0225 0.2630 -1.1152 1.3183 0.6305 -0.6207 0.3304 -0.3285
1311867251.0259 0.2628 -1.1151 1.3184 0.6304 -0.6208 0.3306 -0.3285
1311867251.0291 0.2626 -1.1152 1.3186 0.6304 -0.6209 0.3306 -0.3283
1311867251.0326 0.2624 -1.1151 1.3187 0.6304 -0.6208 0.3307 -0.3283
1311867251.0359 0.2622 -1.1151 1.3188 0.6304 -0.6209 0.3307 -0.3281
1311867251.0392 0.2620 -1.1151 1.3189 0.6304 -0.6210 0.3308 -0.3280
1311867251.0425 0.2618 -1.1151 1.3191 0.6304 -0.6210 0.3308 -0.3278
1311867251.0458 0.2616 -1.1151 1.3192 0.6303 -0.6210 0.3310 -0.3279
1311867251.0492 0.2615 -1.1151 1.3193 0.6303 -0.6209 0.3313 -0.3277
1311867251.0525 0.2614 -1.1151 1.3194 0.6302 -0.6207 0.3316 -0.3279
1311867251.0558 0.2611 -1.1151 1.3196 0.6305 -0.6208 0.3311 -0.3279
1311867251.0592 0.2609 -1.1151 1.3197 0.6305 -0.6208 0.3311 -0.3279
1311867251.0626 0.2608 -1.1151 1.3198 0.6305 -0.6206 0.3312 -0.3280
1311867251.0658 0.2606 -1.1150 1.3199 0.6304 -0.6206 0.3312 -0.3282
1311867251.0693 0.2604 -1.1150 1.3200 0.6307 -0.6204 0.3311 -0.3282
1311867251.0725 0.2603 -1.1150 1.3201 0.6307 -0.6204 0.3310 -0.3283
1311867251.0758 0.2601 -1.1149 1.3202 0.6306 -0.6204 0.3310 -0.3284
1311867251.0792 0.2600 -1.1149 1.3203 0.6307 -0.6203 0.3310 -0.3285
1311867251.0824 0.2598 -1.1149 1.3204 0.6307 -0.6203 0.3308 -0.3286
1311867251.0857 0.2596 -1.1149 1.3205 0.6308 -0.6202 0.3308 -0.3286
1311867251.0891 0.2595 -1.1148 1.3206 0.6308 -0.6202 0.3307 -0.3287
1311867251.0924 0.2593 -1.1148 1.3207 0.6309 -0.6203 0.3305 -0.3286
1311867251.0958 0.2592 -1.1148 1.3208 0.6310 -0.6202 0.3304 -0.3286
1311867251.0992 0.2591 -1.1148 1.3208 0.6310 -0.6202 0.3303 -0.3287
1311867251.1025 0.2587 -1.1152 1.3209 0.6317 -0.6200 0.3298 -0.3282
1311867251.1058 0.2588 -1.1147 1.3210 0.6311 -0.6202 0.3301 -0.3289
1311867251.1092 0.2587 -1.1147 1.3211 0.6311 -0.6201 0.3302 -0.3289
1311867251.1125 0.2586 -1.1146 1.3211 0.6311 -0.6202 0.3301 -0.3289
1311867251.1158 0.2584 -1.1146 1.3212 0.6311 -0.6202 0.3300 -0.3288
1311867251.1192 0.2583 -1.1146 1.3213 0.6311 -0.6201 0.3300 -0.3289
1311867251.1225 0.2580 -1.1150 1.3214 0.6318 -0.6199 0.3297 -0.3284
1311867251.1259 0.2580 -1.1145 1.3215 0.6312 -0.6202 0.3299 -0.3289
1311867251.1292 0.2579 -1.1145 1.3216 0.6311 -0.6201 0.3301 -0.3290
1311867251.1325 0.2577 -1.1145 1.3217 0.6310 -0.6201 0.3302 -0.3289
1311867251.1359 0.2576 -1.1145 1.3218 0.6309 -0.6202 0.3303 -0.3290
1311867251.1392 0.2574 -1.1145 1.3220 0.6309 -0.6202 0.3304 -0.3289
1311867251.1425 0.2573 -1.1144 1.3221 0.6309 -0.6201 0.3305 -0.3289
1311867251.1458 0.2569 -1.1149 1.3223 0.6315 -0.6199 0.3304 -0.3284
1311867251.1491 0.2569 -1.1144 1.3223 0.6308 -0.6200 0.3310 -0.3290
1311867251.1525 0.2568 -1.1144 1.3225 0.6307 -0.6200 0.3311 -0.3289
1311867251.1558 0.2566 -1.1144 1.3226 0.6308 -0.6200 0.3312 -0.3287
1311867251.1593 0.2565 -1.1145 1.3227 0.6302 -0.6190 0.3323 -0.3304
1311867251.1626 0.2563 -1.1145 1.3228 0.6302 -0.6192 0.3323 -0.3302
1311867251.1659 0.2561 -1.1145 1.3229 0.6303 -0.6192 0.3323 -0.3301
1311867251.1692 0.2558 -1.1148 1.3231 0.6308 -0.6190 0.3321 -0.3297
1311867251.1725 0.2556 -1.1148 1.3232 0.6309 -0.6190 0.3320 -0.3296
1311867251.1758 0.2555 -1.1144 1.3233 0.6303 -0.6193 0.3322 -0.3299
1311867251.1792 0.2553 -1.1143 1.3234 0.6304 -0.6193 0.3321 -0.3299
1311867251.1825 0.2552 -1.1143 1.3235 0.6304 -0.6194 0.3320 -0.3298
1311867251.1858 0.2548 -1.1142 1.3237 0.6309 -0.6201 0.3311 -0.3284
1311867251.1892 0.2546 -1.1146 1.3238 0.6311 -0.6194 0.3314 -0.3290
1311867251.1925 0.2544 -1.1147 1.3239 0.6313 -0.6194 0.3312 -0.3288
1311867251.1990 0.2549 -1.1143 1.3240 0.6313 -0.6184 0.3318 -0.3302
1311867251.1992 0.2541 -1.1143 1.3240 0.6311 -0.6198 0.3310 -0.3288
1311867251.2025 0.2538 -1.1142 1.3242 0.6314 -0.6204 0.3302 -0.3276
1311867251.2059 0.2535 -1.1146 1.3243 0.6321 -0.6202 0.3298 -0.3271
1311867251.2092 0.2535 -1.1142 1.3244 0.6317 -0.6204 0.3298 -0.3274
1311867251.2125 0.2533 -1.1141 1.3244 0.6317 -0.6205 0.3297 -0.3274
1311867251.2159 0.2532 -1.1141 1.3245 0.6318 -0.6204 0.3297 -0.3274
1311867251.2192 0.2531 -1.1141 1.3246 0.6318 -0.6205 0.3295 -0.3274
1311867251.2225 0.2530 -1.1141 1.3247 0.6319 -0.6204 0.3296 -0.3275
1311867251.2259 0.2527 -1.1144 1.3248 0.6324 -0.6203 0.3292 -0.3271
1311867251.2291 0.2527 -1.1141 1.3249 0.6319 -0.6203 0.3295 -0.3276
1311867251.2325 0.2526 -1.1140 1.3250 0.6318 -0.6203 0.3297 -0.3278
1311867251.2359 0.2525 -1.1140 1.3251 0.6317 -0.6202 0.3298 -0.3280
1311867251.2392 0.2527 -1.1140 1.3253 0.6319 -0.6193 0.3303 -0.3287
1311867251.2425 0.2526 -1.1140 1.3254 0.6318 -0.6194 0.3304 -0.3288
1311867251.2458 0.2520 -1.1143 1.3255 0.6320 -0.6197 0.3300 -0.3280
1311867251.2492 0.2520 -1.1139 1.3256 0.6314 -0.6198 0.3304 -0.3286
1311867251.2525 0.2519 -1.1139 1.3258 0.6315 -0.6197 0.3304 -0.3287
1311867251.2558 0.2519 -1.1138 1.3260 0.6315 -0.6193 0.3306 -0.3291
1311867251.2592 0.2517 -1.1138 1.3261 0.6315 -0.6193 0.3306 -0.3291
1311867251.2625 0.2512 -1.1142 1.3263 0.6320 -0.6194 0.3303 -0.3285
1311867251.2658 0.2512 -1.1139 1.3266 0.6312 -0.6199 0.3301 -0.3292
1311867251.2692 0.2509 -1.1137 1.3265 0.6314 -0.6196 0.3304 -0.3290
1311867251.2726 0.2507 -1.1136 1.3267 0.6315 -0.6197 0.3302 -0.3288
1311867251.2758 0.2505 -1.1136 1.3268 0.6316 -0.6196 0.3302 -0.3288
1311867251.2792 0.2504 -1.1136 1.3270 0.6316 -0.6196 0.3303 -0.3289
1311867251.2825 0.2501 -1.1135 1.3270 0.6315 -0.6198 0.3301 -0.3288
1311867251.2859 0.2500 -1.1134 1.3272 0.6315 -0.6197 0.3300 -0.3290
1311867251.2891 0.2497 -1.1135 1.3273 0.6317 -0.6199 0.3297 -0.3285
1311867251.2925 0.2495 -1.1134 1.3273 0.6318 -0.6199 0.3295 -0.3285
1311867251.2960 0.2493 -1.1134 1.3275 0.6318 -0.6200 0.3294 -0.3284
1311867251.2992 0.2492 -1.1134 1.3275 0.6318 -0.6200 0.3293 -0.3285
1311867251.3025 0.2489 -1.1134 1.3275 0.6322 -0.6205 0.3288 -0.3274
1311867251.3059 0.2488 -1.1133 1.3276 0.6322 -0.6206 0.3286 -0.3275
1311867251.3092 0.2486 -1.1133 1.3277 0.6323 -0.6206 0.3285 -0.3273
1311867251.3125 0.2485 -1.1132 1.3279 0.6319 -0.6200 0.3291 -0.3286
1311867251.3159 0.2483 -1.1132 1.3280 0.6320 -0.6199 0.3290 -0.3286
1311867251.3192 0.2481 -1.1132 1.3281 0.6321 -0.6199 0.3289 -0.3287
1311867251.3225 0.2480 -1.1132 1.3282 0.6321 -0.6198 0.3289 -0.3288
1311867251.3258 0.2478 -1.1131 1.3284 0.6320 -0.6199 0.3288 -0.3289
1311867251.3292 0.2477 -1.1131 1.3285 0.6320 -0.6199 0.3287 -0.3290
1311867251.3325 0.2475 -1.1131 1.3286 0.6320 -0.6197 0.3288 -0.3292
1311867251.3358 0.2473 -1.1131 1.3288 0.6322 -0.6196 0.3288 -0.3291
1311867251.3392 0.2478 -1.1128 1.3286 0.6317 -0.6188 0.3291 -0.3314
1311867251.3425 0.2476 -1.1128 1.3287 0.6316 -0.6188 0.3292 -0.3315
1311867251.3459 0.2476 -1.1128 1.3288 0.6310 -0.6180 0.3302 -0.3330
1311867251.3492 0.2469 -1.1131 1.3292 0.6313 -0.6188 0.3301 -0.3309
1311867251.3525 0.2468 -1.1131 1.3293 0.6312 -0.6189 0.3303 -0.3310
1311867251.3559 0.2467 -1.1130 1.3295 0.6311 -0.6189 0.3303 -0.3310
1311867251.3611 0.2465 -1.1130 1.3296 0.6310 -0.6190 0.3304 -0.3310
1311867251.3625 0.2464 -1.1130 1.3297 0.6309 -0.6189 0.3306 -0.3312
1311867251.3659 0.2463 -1.1129 1.3298 0.6307 -0.6189 0.3307 -0.3313
1311867251.3693 0.2465 -1.1126 1.3297 0.6307 -0.6189 0.3297 -0.3323
1311867251.3725 0.2461 -1.1128 1.3301 0.6304 -0.6191 0.3308 -0.3315
1311867251.3759 0.2461 -1.1125 1.3299 0.6307 -0.6191 0.3297 -0.3321
1311867251.3791 0.2458 -1.1128 1.3303 0.6303 -0.6192 0.3308 -0.3315
1311867251.3825 0.2457 -1.1127 1.3304 0.6304 -0.6191 0.3308 -0.3315
1311867251.3859 0.2456 -1.1127 1.3305 0.6303 -0.6192 0.3308 -0.3316
1311867251.3892 0.2454 -1.1127 1.3306 0.6301 -0.6193 0.3307 -0.3317
